Date,Time,Home0 (mW),Home1 (mW),Home2 (mW),Home3 (mW),Grid (mW),Charge (mW),Discharge (mW),BATTERY,GRID,Voltage (mV),Battery (Ah)
04/05/2021,18:27:40,2590,13540,6310,4770,25470,0,23800,-22060,DISCHARGE,ON,12133
04/05/2021,18:27:42,4200,12540,8740,23900,25470,0,23870,40,DISCHARGE,ON,12175
04/05/2021,18:27:44,3400,12540,1290,27430,22730,0,19690,2240,DISCHARGE,ON,12197
04/05/2021,18:27:46,2370,30810,4520,510,20100,0,24360,-6250,DISCHARGE,ON,12120
04/05/2021,18:27:48,3000,32170,7360,30270,30530,0,23540,18730,DISCHARGE,ON,12120
04/05/2021,18:27:50,830,31410,7760,27460,30530,0,24080,12850,DISCHARGE,ON,12180
04/05/2021,18:27:52,4150,30590,5030,4580,28260,0,21620,-5530,DISCHARGE,ON,12131
04/05/2021,18:27:54,7560,19580,12220,27430,28260,0,23080,15450,DISCHARGE,ON,12120
04/05/2021,18:27:56,150,21530,2140,26700,23680,0,16560,10280,DISCHARGE,ON,12190
04/05/2021,18:27:58,2060,19760,7210,3760,14220,0,22290,-3720,DISCHARGE,ON,12158
04/05/2021,18:28:00,5750,19210,8690,28540,14220,0,22690,25280,DISCHARGE,ON,12146
04/05/2021,18:28:02,1460,18750,950,28220,29200,0,20570,-390,DISCHARGE,ON,12170
04/05/2021,18:28:04,5640,20220,4720,28530,19740,0,20210,19160,DISCHARGE,ON,12092
04/05/2021,18:28:06,1680,15510,2980,27710,30450,0,21910,-4480,DISCHARGE,ON,12142
04/05/2021,18:28:09,1780,11440,6960,4720,30450,0,27120,-32670,DISCHARGE,ON,12113
04/05/2021,18:28:11,4120,11440,6250,27530,21900,0,21040,6400,DISCHARGE,ON,12210
04/05/2021,18:28:13,4040,11440,3460,11170,23810,0,22710,-16410,DISCHARGE,ON,12141
04/05/2021,18:28:15,2840,11440,10290,3290,30850,0,23490,-26480,DISCHARGE,ON,12117
04/05/2021,18:28:17,4030,21270,7780,27560,21180,0,20190,19270,DISCHARGE,ON,12180
04/05/2021,18:28:19,1000,18710,6180,25730,22230,0,23940,5450,DISCHARGE,ON,12140
04/05/2021,18:28:21,2340,16590,2800,28350,22430,0,21040,6610,DISCHARGE,ON,12127
04/05/2021,18:28:23,2620,16790,5890,15800,28650,0,26650,-14200,DISCHARGE,ON,12085
04/05/2021,18:28:25,2510,16760,9920,29210,22710,0,21170,14520,DISCHARGE,ON,12105
04/05/2021,18:28:27,3100,17750,5910,27580,30640,0,23140,560,DISCHARGE,ON,12185
04/05/2021,18:28:29,2240,19960,3150,28350,30640,0,21810,1250,DISCHARGE,ON,12200
04/05/2021,18:28:31,4720,16770,3330,26570,23160,0,20630,7600,DISCHARGE,ON,12095
04/05/2021,18:28:33,3140,16680,8440,26270,12510,0,24330,17690,DISCHARGE,ON,12116
04/05/2021,18:28:35,3060,19560,5080,24400,12510,0,18110,21480,DISCHARGE,ON,12126
04/05/2021,18:28:37,4060,17860,3850,26410,12510,0,22020,17650,DISCHARGE,ON,12110
04/05/2021,18:28:39,1250,19520,10570,3560,28200,0,21680,-14980,DISCHARGE,ON,12163
04/05/2021,18:28:41,3370,25970,6840,26620,25910,0,23680,13210,DISCHARGE,ON,12113
04/05/2021,18:28:43,4350,27970,11370,29060,30450,0,23320,18980,DISCHARGE,ON,12117
04/05/2021,18:28:46,2190,28480,3240,19780,24210,0,18480,11000,DISCHARGE,ON,12172
04/05/2021,18:28:48,4030,13630,2550,27060,21200,0,24000,2070,DISCHARGE,ON,12138
04/05/2021,18:28:50,680,20400,2010,29700,22520,0,24380,5890,DISCHARGE,ON,12225
04/05/2021,18:28:52,4020,15780,9000,3750,22120,0,20690,-10260,DISCHARGE,ON,12088
04/05/2021,18:28:54,1220,18820,10330,27230,22120,0,25460,10020,DISCHARGE,ON,12180
04/05/2021,18:28:56,2410,18780,3780,22210,30800,0,24790,-8410,DISCHARGE,ON,12131
04/05/2021,18:28:58,5180,30640,8180,25400,30800,0,27210,11390,DISCHARGE,ON,12136
04/05/2021,18:29:00,1690,30640,8990,26290,30800,0,18650,18160,DISCHARGE,ON,12115
04/05/2021,18:29:02,4530,31410,3370,2780,31070,0,22960,-11940,DISCHARGE,ON,12123
04/05/2021,18:29:04,5680,32030,8820,27780,31070,0,23900,19340,DISCHARGE,ON,12200
04/05/2021,18:29:06,260,21080,2930,23140,16360,0,18590,12460,DISCHARGE,ON,12162
04/05/2021,18:29:08,1680,13950,4160,24650,14230,0,25630,4580,DISCHARGE,ON,12201
04/05/2021,18:29:10,5400,32270,4330,26380,32730,0,18520,17130,DISCHARGE,ON,12118
04/05/2021,18:29:12,3960,32270,2140,24130,32730,0,25180,4590,DISCHARGE,ON,12163
04/05/2021,18:29:14,2330,32270,5490,11780,8460,0,22110,21300,DISCHARGE,ON,12136
04/05/2021,18:29:16,970,22530,4880,27510,29010,0,21580,5300,DISCHARGE,ON,12203
04/05/2021,18:29:18,4310,26320,2640,27150,21110,0,17910,21400,DISCHARGE,ON,12087
04/05/2021,18:29:20,1830,7460,12440,27800,21110,0,21590,6830,DISCHARGE,ON,12132
04/05/2021,18:29:22,5590,7460,5910,840,30640,0,22680,-33520,DISCHARGE,ON,12147
04/05/2021,18:29:25,470,17970,9470,27840,30640,0,23170,1940,DISCHARGE,ON,12128
04/05/2021,18:29:27,3060,17970,5310,25570,20520,0,20400,10990,DISCHARGE,ON,12167
04/05/2021,18:29:29,4220,17420,9320,3050,26090,0,21910,-13990,DISCHARGE,ON,12165
04/05/2021,18:29:31,90,17720,540,27690,26090,0,25460,-5510,DISCHARGE,ON,12200
04/05/2021,18:29:33,3210,27190,2800,2420,13490,0,19460,2670,DISCHARGE,ON,12092
04/05/2021,18:29:35,4440,24530,6280,29940,28690,0,20070,16430,DISCHARGE,ON,12083
04/05/2021,18:29:37,1720,23350,1840,26430,17950,0,20030,15360,DISCHARGE,ON,12148
04/05/2021,18:29:39,2850,6600,1880,4520,17950,0,27380,-29480,DISCHARGE,ON,12176
04/05/2021,18:29:41,5480,6520,9130,27750,17950,0,27820,3110,DISCHARGE,ON,12091
04/05/2021,18:29:43,2150,6520,4920,4340,22090,0,20840,-25000,DISCHARGE,ON,12166
04/05/2021,18:29:45,5180,6520,2060,8870,22090,0,24230,-23690,DISCHARGE,ON,12148
04/05/2021,18:29:47,3600,19570,5520,26590,22090,0,20110,13080,DISCHARGE,ON,12183
04/05/2021,18:29:49,180,22200,3150,25550,22090,0,21350,7640,DISCHARGE,ON,12150
04/05/2021,18:29:51,3010,24220,2830,27290,21470,0,20630,15250,DISCHARGE,ON,12207
04/05/2021,18:29:53,3490,11390,8400,9540,25700,0,24820,-17700,DISCHARGE,ON,12093
04/05/2021,18:29:55,5260,20420,3440,29540,22260,0,22090,14310,DISCHARGE,ON,12106
04/05/2021,18:29:57,2970,21490,7740,27520,19260,0,22520,17940,DISCHARGE,ON,12146
04/05/2021,18:29:59,4670,22090,2780,4200,19260,0,19690,-5210,DISCHARGE,ON,12128
04/05/2021,18:30:02,3350,13810,4130,26020,19260,0,26160,1890,DISCHARGE,ON,12141
04/05/2021,18:30:04,1430,32420,5540,28160,19260,0,22760,25530,DISCHARGE,ON,12182
04/05/2021,18:30:06,4430,29910,7010,28290,21930,0,22640,25070,DISCHARGE,ON,12131
04/05/2021,18:30:08,510,19810,4770,29470,31740,0,23800,-980,DISCHARGE,ON,12202
04/05/2021,18:30:10,3110,20930,1220,4520,22260,0,16790,-9270,DISCHARGE,ON,12130
04/05/2021,18:30:12,3420,20690,3960,26870,26680,0,24630,3630,DISCHARGE,ON,12167
04/05/2021,18:30:14,3190,15640,7140,22030,7460,0,15370,25170,DISCHARGE,ON,12100
04/05/2021,18:30:16,2920,10880,5320,2070,20620,0,21340,-20770,DISCHARGE,ON,12122
04/05/2021,18:30:18,3530,12250,9110,29430,16240,0,20800,17280,DISCHARGE,ON,12147
04/05/2021,18:30:20,2180,9540,7820,28160,21760,0,16920,9020,DISCHARGE,ON,12121
04/05/2021,18:30:22,3110,27320,6340,14290,24730,0,18390,7940,DISCHARGE,ON,12132
04/05/2021,18:30:24,4260,28030,9590,25130,24730,0,27900,14380,DISCHARGE,ON,12148
04/05/2021,18:30:26,4110,28030,9270,27090,30080,0,22730,15690,DISCHARGE,ON,12143
04/05/2021,18:30:28,4510,24270,9340,22950,30080,0,18570,12420,DISCHARGE,ON,12156
04/05/2021,18:30:30,860,24280,280,6810,21300,0,20440,-9510,DISCHARGE,ON,12182
04/05/2021,18:30:32,580,21940,2210,11960,18780,0,25050,-7140,DISCHARGE,ON,12212
04/05/2021,18:30:34,3810,6310,950,28160,10970,0,18010,10250,DISCHARGE,ON,12156
04/05/2021,18:30:36,3850,4930,3030,2570,16440,0,18210,-20270,DISCHARGE,ON,12153
04/05/2021,18:30:38,4220,5440,7580,24730,24150,0,20920,-3100,DISCHARGE,ON,12090
04/05/2021,18:30:41,4800,5640,5090,28300,19440,0,23080,1310,DISCHARGE,ON,12140
04/05/2021,18:30:43,2480,5640,4110,26480,19440,0,18480,790,DISCHARGE,ON,12120
04/05/2021,18:30:45,1460,3800,1720,4980,22320,0,18970,-29330,DISCHARGE,ON,12123
04/05/2021,18:30:47,1460,3800,5860,26740,25870,0,21300,-9310,DISCHARGE,ON,12143
04/05/2021,18:30:49,7120,22730,9380,23770,25870,0,24380,12750,DISCHARGE,ON,12162
04/05/2021,18:30:51,510,23440,2620,28650,26070,0,17450,11700,DISCHARGE,ON,12178
04/05/2021,18:30:53,4760,4800,1080,27120,22820,0,22310,-7370,DISCHARGE,ON,12110
04/05/2021,18:30:55,1630,5730,1100,25930,4810,0,23570,6010,DISCHARGE,ON,12117
04/05/2021,18:30:57,2870,6280,4170,3490,4810,0,20210,-8210,DISCHARGE,ON,12082
04/05/2021,18:30:59,4010,31720,7640,28240,27350,0,21090,23170,DISCHARGE,ON,12195
04/05/2021,18:31:01,1800,6900,4720,28890,8510,0,19150,14650,DISCHARGE,ON,12148
04/05/2021,18:31:03,2570,27730,7550,18390,8510,0,14080,33650,DISCHARGE,ON,12096
04/05/2021,18:31:05,4030,27440,4290,24490,8510,0,24050,27690,DISCHARGE,ON,12188
04/05/2021,18:31:07,1680,25870,1680,2940,30260,0,22080,-20170,DISCHARGE,ON,12108
04/05/2021,18:31:09,2640,9040,4560,26470,170,0,15120,27420,DISCHARGE,ON,12116
04/05/2021,18:31:11,3610,29070,3960,23260,170,0,27670,32060,DISCHARGE,ON,12178
04/05/2021,18:31:13,1790,27090,4980,26130,20900,0,26980,12110,DISCHARGE,ON,12160
04/05/2021,18:31:15,3960,26130,4560,10290,19090,0,23680,2170,DISCHARGE,ON,12103
04/05/2021,18:31:18,780,22410,5070,27890,31780,0,21350,3020,DISCHARGE,ON,12200
04/05/2021,18:31:20,1010,20510,1370,3160,31780,0,20570,-26300,DISCHARGE,ON,12121
04/05/2021,18:31:22,3020,10280,2050,26840,23480,0,20990,-2280,DISCHARGE,ON,12147
04/05/2021,18:31:24,3170,12120,6800,6070,23480,0,25500,-20820,DISCHARGE,ON,12102
04/05/2021,18:31:26,5800,23940,8350,29200,24370,0,24730,18190,DISCHARGE,ON,12152
04/05/2021,18:31:28,3350,12940,1830,29220,22820,0,23580,940,DISCHARGE,ON,12178
04/05/2021,18:31:30,1560,21090,6640,2390,26160,0,25310,-19790,DISCHARGE,ON,12136
04/05/2021,18:31:32,4660,29150,6040,24420,26160,0,26000,12110,DISCHARGE,ON,12172
04/05/2021,18:31:34,4160,31780,8100,6950,23420,0,17790,9780,DISCHARGE,ON,12121
04/05/2021,18:31:36,4470,19200,6070,28050,23420,0,23970,10400,DISCHARGE,ON,12170
04/05/2021,18:31:38,1650,19480,950,23850,20630,0,20630,4670,DISCHARGE,ON,12172
04/05/2021,18:31:40,600,15460,7370,27390,20630,0,27110,3080,DISCHARGE,ON,12232
04/05/2021,18:31:42,4850,30480,5500,670,20630,0,17930,2940,DISCHARGE,ON,12116
04/05/2021,18:31:44,2500,15850,9090,5250,20630,0,26620,-14560,DISCHARGE,ON,12140
04/05/2021,18:31:46,3980,30580,3350,26660,25400,0,27250,11920,DISCHARGE,ON,12182
04/05/2021,18:31:48,4310,18110,3970,26570,11330,0,19660,21970,DISCHARGE,ON,12161
04/05/2021,18:31:50,6540,29940,6640,27800,11330,0,22770,36820,DISCHARGE,ON,12167
04/05/2021,18:31:52,3530,31170,2480,25720,11330,0,22400,29170,DISCHARGE,ON,12173
04/05/2021,18:31:55,2380,31170,8670,3850,21290,0,19250,5530,DISCHARGE,ON,12135
04/05/2021,18:31:57,3430,19230,9490,18770,16540,0,23680,10700,DISCHARGE,ON,12146
04/05/2021,18:31:59,280,18600,1860,29060,32650,0,23050,-5900,DISCHARGE,ON,12180
04/05/2021,18:32:01,700,19020,5160,3690,30520,0,18910,-20860,DISCHARGE,ON,12170
04/05/2021,18:32:03,3480,18550,7710,27690,30520,0,23140,3770,DISCHARGE,ON,12155
04/05/2021,18:32:05,1820,28150,190,26920,4420,0,18550,34110,DISCHARGE,ON,12208
04/05/2021,18:32:07,1750,18710,2590,9430,24920,0,22340,-14780,DISCHARGE,ON,12168
04/05/2021,18:32:09,2140,4980,6500,28440,29770,0,21860,-9570,DISCHARGE,ON,12131
04/05/2021,18:32:11,1650,5020,7180,26690,27900,0,15570,-2930,DISCHARGE,ON,12126
04/05/2021,18:32:13,5720,2870,3000,28260,27900,0,27160,-15210,DISCHARGE,ON,12108
04/05/2021,18:32:15,4600,2870,5520,25290,22180,0,25490,-9390,DISCHARGE,ON,12173
04/05/2021,18:32:17,3240,4530,5520,9770,27670,0,24280,-28890,DISCHARGE,ON,12137
04/05/2021,18:32:19,4040,4530,2330,23870,27670,0,27700,-20600,DISCHARGE,ON,12147
04/05/2021,18:32:21,780,4530,1310,26840,22300,0,14950,-3790,DISCHARGE,ON,12186
04/05/2021,18:32:23,5020,15330,7400,27090,22300,0,22320,10220,DISCHARGE,ON,12122
04/05/2021,18:32:25,930,15330,7100,27180,5720,0,24100,20720,DISCHARGE,ON,12278
04/05/2021,18:32:27,5080,31370,1910,10740,29800,0,20630,-1330,DISCHARGE,ON,12118
04/05/2021,18:32:29,4600,31530,3990,26460,23120,0,19850,23610,DISCHARGE,ON,12151
04/05/2021,18:32:32,920,31530,1640,27480,14990,0,19830,26750,DISCHARGE,ON,12218
04/05/2021,18:32:34,4580,31870,190,2010,21390,0,19880,-2620,DISCHARGE,ON,12095
04/05/2021,18:32:36,5790,2680,3320,29060,22910,0,18640,-700,DISCHARGE,ON,12178
04/05/2021,18:32:38,2550,3640,6490,12250,31500,0,17200,-23770,DISCHARGE,ON,12117
04/05/2021,18:32:40,1920,3640,6660,8240,31500,0,26550,-37590,DISCHARGE,ON,12186
04/05/2021,18:32:42,1800,3640,2120,27930,31500,0,27510,-23520,DISCHARGE,ON,12185
04/05/2021,18:32:44,2010,3640,5360,950,31000,0,23180,-42220,DISCHARGE,ON,12133
04/05/2021,18:32:46,2440,29100,590,27200,7620,0,15620,36090,DISCHARGE,ON,12155
04/05/2021,18:32:48,2740,2820,2600,15440,9950,0,20370,-6720,DISCHARGE,ON,12092
04/05/2021,18:32:50,1790,17890,2210,9660,31230,0,25220,-24900,DISCHARGE,ON,12172
04/05/2021,18:32:52,2020,17890,7820,2680,31230,0,25790,-26610,DISCHARGE,ON,12138
04/05/2021,18:32:54,4610,17890,5700,27300,31230,0,27160,-2890,DISCHARGE,ON,12121
04/05/2021,18:32:56,2560,17890,3440,25250,21270,0,26250,1620,DISCHARGE,ON,12162
04/05/2021,18:32:58,1750,17890,9630,17740,21270,0,23830,1910,DISCHARGE,ON,12155
04/05/2021,18:33:00,3610,20400,4940,29200,21270,0,22930,13950,DISCHARGE,ON,12143
04/05/2021,18:33:02,60,24770,3390,3510,21270,0,18410,-7950,DISCHARGE,ON,12148
04/05/2021,18:33:04,2650,25310,5860,26250,25360,0,23360,11350,DISCHARGE,ON,12182
04/05/2021,18:33:06,4440,24550,4490,26770,18110,0,20420,21720,DISCHARGE,ON,12235
04/05/2021,18:33:08,1980,24550,3640,27200,18110,0,26140,13120,DISCHARGE,ON,12145
04/05/2021,18:33:11,1750,24550,770,13390,28110,0,21300,-8950,DISCHARGE,ON,12137
04/05/2021,18:33:13,120,23590,2380,27470,28110,0,24580,870,DISCHARGE,ON,12127
04/05/2021,18:33:15,230,24990,3780,28370,18770,0,20950,17650,DISCHARGE,ON,12182
04/05/2021,18:33:17,690,24990,3430,25230,18450,0,25380,10510,DISCHARGE,ON,12231
04/05/2021,18:33:19,2010,24990,4600,6720,18450,0,23360,-3490,DISCHARGE,ON,12127
04/05/2021,18:33:21,4810,25550,13540,24060,18450,0,23040,26470,DISCHARGE,ON,12148
04/05/2021,18:33:23,1910,27960,2840,26550,32550,0,19700,7010,DISCHARGE,ON,12178
04/05/2021,18:33:25,1380,20950,7230,27410,20190,0,24540,12240,DISCHARGE,ON,12222
04/05/2021,18:33:27,80,20770,1140,27340,20190,0,19050,10090,DISCHARGE,ON,12191
04/05/2021,18:33:29,2690,14460,3000,21080,22000,0,20760,-1530,DISCHARGE,ON,12163
04/05/2021,18:33:31,2930,15720,1630,29150,24860,0,22070,2500,DISCHARGE,ON,12140
04/05/2021,18:33:33,1920,18570,1270,27070,11550,0,20300,16980,DISCHARGE,ON,12106
04/05/2021,18:33:35,1420,17640,3230,2180,19610,0,19620,-14760,DISCHARGE,ON,12123
04/05/2021,18:33:37,5400,14930,8440,28920,19610,0,21170,16910,DISCHARGE,ON,12138
04/05/2021,18:33:39,1740,14520,5320,11260,19960,0,25270,-12390,DISCHARGE,ON,12180
04/05/2021,18:33:41,5410,32510,6400,24320,19960,0,26500,22180,DISCHARGE,ON,12148
04/05/2021,18:33:43,2650,32510,1520,29340,18840,0,17920,29260,DISCHARGE,ON,12178
04/05/2021,18:33:45,3120,22260,5040,26520,20990,0,14850,21100,DISCHARGE,ON,12175
04/05/2021,18:33:48,3520,18460,2840,28420,20990,0,23600,8650,DISCHARGE,ON,12146
04/05/2021,18:33:50,880,18460,2470,27880,20990,0,26830,1870,DISCHARGE,ON,12156
04/05/2021,18:33:52,2970,21840,6280,26550,20990,0,24920,11730,DISCHARGE,ON,12118
04/05/2021,18:33:54,1590,12060,2470,2060,20990,0,26270,-29080,DISCHARGE,ON,12112
04/05/2021,18:33:56,2330,12060,2550,26200,18010,0,27530,-2400,DISCHARGE,ON,12190
04/05/2021,18:33:58,6540,12060,6960,23810,28240,0,18690,2440,DISCHARGE,ON,12128
04/05/2021,18:34:00,4680,12060,4540,13560,28240,0,20850,-14250,DISCHARGE,ON,12117
04/05/2021,18:34:02,5480,12060,5310,24360,31580,0,23970,-8340,DISCHARGE,ON,12117
04/05/2021,18:34:04,3670,19300,7130,28160,18270,0,20430,19560,DISCHARGE,ON,12135
04/05/2021,18:34:06,2290,17280,7280,27560,30820,0,23310,280,DISCHARGE,ON,12177
04/05/2021,18:34:08,1160,17230,2470,26960,30820,0,22760,-5760,DISCHARGE,ON,12226
04/05/2021,18:34:10,3260,31850,4340,20720,24130,0,20740,15300,DISCHARGE,ON,12122
04/05/2021,18:34:12,4510,31850,2930,26450,22300,0,23330,20110,DISCHARGE,ON,12153
04/05/2021,18:34:14,4160,4760,7050,2470,16060,0,15890,-13510,DISCHARGE,ON,12186
04/05/2021,18:34:16,4150,4760,2620,22730,16060,0,24720,-6520,DISCHARGE,ON,12133
04/05/2021,18:34:18,2370,4760,670,25170,20430,0,13970,-1430,DISCHARGE,ON,12176
04/05/2021,18:34:20,1750,16560,3990,27530,20430,0,22960,6440,DISCHARGE,ON,12130
04/05/2021,18:34:22,4350,16560,2070,23360,25140,0,27200,-6000,DISCHARGE,ON,12193
04/05/2021,18:34:25,1140,18770,3210,27580,15620,0,22940,12140,DISCHARGE,ON,12225
04/05/2021,18:34:27,3230,2650,10210,27750,15620,0,24720,3500,DISCHARGE,ON,12175
04/05/2021,18:34:29,2910,30750,10040,26090,15620,0,24820,29350,DISCHARGE,ON,12205
04/05/2021,18:34:31,1370,31550,1920,28860,17250,0,18550,27900,DISCHARGE,ON,12196
04/05/2021,18:34:33,580,29440,6220,4360,17250,0,23260,90,DISCHARGE,ON,12165
04/05/2021,18:34:35,2420,30250,5080,27820,18480,0,21760,25330,DISCHARGE,ON,12161
04/05/2021,18:34:37,1890,2640,7630,18150,8270,0,17220,4820,DISCHARGE,ON,12158
04/05/2021,18:34:39,2150,2640,5020,25170,21570,0,24350,-10940,DISCHARGE,ON,12245
04/05/2021,18:34:41,2610,2640,1540,2410,26880,0,16220,-33900,DISCHARGE,ON,12126
04/05/2021,18:34:43,2180,2640,6490,7740,26880,0,16830,-24660,DISCHARGE,ON,12112
04/05/2021,18:34:45,3890,2640,6440,27560,26880,0,26470,-12820,DISCHARGE,ON,12173
04/05/2021,18:34:47,4830,2640,3690,22870,15450,0,24120,-5540,DISCHARGE,ON,12221
04/05/2021,18:34:49,4490,2640,4760,1650,15450,0,23680,-25590,DISCHARGE,ON,12122
04/05/2021,18:34:51,3700,20800,3690,26150,15450,0,23170,15720,DISCHARGE,ON,12148
04/05/2021,18:34:53,2700,23970,2760,13820,29360,0,24270,-10380,DISCHARGE,ON,12132
04/05/2021,18:34:55,1930,25200,6950,26840,15440,0,25110,20370,DISCHARGE,ON,12195
04/05/2021,18:34:57,150,24670,2910,25970,26240,0,24680,2780,DISCHARGE,ON,12226
04/05/2021,18:34:59,3940,24880,420,3880,20100,0,19780,-6760,DISCHARGE,ON,12125
04/05/2021,18:35:01,2370,22520,8600,18650,20100,0,24130,7910,DISCHARGE,ON,12126
04/05/2021,18:35:04,1740,24100,540,26910,21560,0,23730,8000,DISCHARGE,ON,12213
04/05/2021,18:35:06,2090,24210,1470,27340,21660,0,18500,14950,DISCHARGE,ON,12192
04/05/2021,18:35:08,630,29440,2750,30260,21660,0,23220,18200,DISCHARGE,ON,12155
04/05/2021,18:35:10,2360,27830,7820,7900,32140,0,23820,-10050,DISCHARGE,ON,12141
04/05/2021,18:35:12,6310,28080,10050,25310,32140,0,23310,14300,DISCHARGE,ON,12127
04/05/2021,18:35:14,2380,28970,9380,28250,4150,0,18660,46170,DISCHARGE,ON,12193
04/05/2021,18:35:16,4080,19530,3930,27320,4150,0,22160,28550,DISCHARGE,ON,12145
04/05/2021,18:35:18,790,18790,9560,28540,4150,0,21530,32000,DISCHARGE,ON,12221
04/05/2021,18:35:20,3400,20570,6260,16280,22710,0,20050,3750,DISCHARGE,ON,12172
04/05/2021,18:35:22,4840,10450,11050,28830,20530,0,20240,14400,DISCHARGE,ON,12101
04/05/2021,18:35:24,1570,8910,2880,28540,28300,0,23230,-9630,DISCHARGE,ON,12157
04/05/2021,18:35:26,4080,4300,6540,25180,28300,0,26240,-14440,DISCHARGE,ON,12138
04/05/2021,18:35:28,5250,3620,9690,29290,25230,0,20800,1820,DISCHARGE,ON,12183
04/05/2021,18:35:30,1870,3610,3280,21850,30500,0,19530,-19420,DISCHARGE,ON,12132
04/05/2021,18:35:32,2790,3610,7210,24100,30500,0,26000,-18790,DISCHARGE,ON,12121
04/05/2021,18:35:34,1230,20930,2520,27760,9970,0,18920,23550,DISCHARGE,ON,12128
04/05/2021,18:35:36,3390,16830,4980,22110,28560,0,22220,-3470,DISCHARGE,ON,12172
04/05/2021,18:35:38,1840,32420,4260,27210,28560,0,19440,17730,DISCHARGE,ON,12141
04/05/2021,18:35:41,1200,32640,2010,1880,20740,0,20420,-3430,DISCHARGE,ON,12155
04/05/2021,18:35:43,5040,30200,1630,26360,27510,0,20080,15640,DISCHARGE,ON,12105
04/05/2021,18:35:45,1590,4300,6800,27530,630,0,24420,15170,DISCHARGE,ON,12123
04/05/2021,18:35:47,60,4300,4010,28280,23810,0,22550,-9710,DISCHARGE,ON,12248
04/05/2021,18:35:49,4940,29520,4350,6450,22940,0,20490,1830,DISCHARGE,ON,12143
04/05/2021,18:35:51,2740,2760,5530,26500,26280,0,17420,-6170,DISCHARGE,ON,12150
04/05/2021,18:35:53,2710,2760,11000,4720,26280,0,26200,-31290,DISCHARGE,ON,12140
04/05/2021,18:35:55,1320,29270,5660,4160,28760,0,19480,-7830,DISCHARGE,ON,12175
04/05/2021,18:35:57,4390,16990,5990,8350,26540,0,20510,-11330,DISCHARGE,ON,12136
04/05/2021,18:35:59,6940,20010,10550,28190,28780,0,24170,12740,DISCHARGE,ON,12113
04/05/2021,18:36:01,190,29650,5200,27790,18210,0,20610,24010,DISCHARGE,ON,12213
04/05/2021,18:36:03,6800,26920,1080,25430,18210,0,22130,19890,DISCHARGE,ON,12162
04/05/2021,18:36:05,2050,26640,9090,27600,18210,0,22390,24780,DISCHARGE,ON,12136
04/05/2021,18:36:07,1060,26140,1680,28200,10890,0,19440,26750,DISCHARGE,ON,12190
04/05/2021,18:36:09,630,23580,6200,3460,30700,0,24030,-20860,DISCHARGE,ON,12162
04/05/2021,18:36:11,2420,23580,4660,28070,13770,0,20050,24910,DISCHARGE,ON,12176
04/05/2021,18:36:13,3930,6780,7080,5070,13770,0,15550,-6460,DISCHARGE,ON,12106
04/05/2021,18:36:15,1660,32530,12760,28830,13770,0,26820,35190,DISCHARGE,ON,12182
04/05/2021,18:36:18,1450,30680,4280,12990,28020,0,24450,-3070,DISCHARGE,ON,12157
04/05/2021,18:36:20,6090,27110,4350,3510,29950,0,23800,-12690,DISCHARGE,ON,12123
04/05/2021,18:36:22,3830,28990,8360,25290,20440,0,24210,21820,DISCHARGE,ON,12180
04/05/2021,18:36:24,810,20110,8730,25960,25050,0,23250,7310,DISCHARGE,ON,12207
04/05/2021,18:36:26,6590,25180,4950,5480,25050,0,23710,-6560,DISCHARGE,ON,12136
04/05/2021,18:36:28,4120,20720,2470,15270,25050,0,22690,-5160,DISCHARGE,ON,12125
04/05/2021,18:36:30,1470,18130,3760,26690,21680,0,23600,4770,DISCHARGE,ON,12191
04/05/2021,18:36:32,2250,18780,7130,28470,28920,0,22590,5120,DISCHARGE,ON,12141
04/05/2021,18:36:34,4980,31890,3620,28110,31370,0,26340,10890,DISCHARGE,ON,12165
04/05/2021,18:36:36,880,20290,990,4610,31940,0,19070,-24240,DISCHARGE,ON,12158
04/05/2021,18:36:38,1680,17630,10820,14660,31940,0,21610,-8760,DISCHARGE,ON,12132
04/05/2021,18:36:40,2440,17100,9110,27580,31940,0,23280,1010,DISCHARGE,ON,12111
04/05/2021,18:36:42,1400,25130,900,2020,22850,0,20540,-13940,DISCHARGE,ON,12171
04/05/2021,18:36:44,1250,28020,7390,26200,22850,0,25000,15010,DISCHARGE,ON,12172
04/05/2021,18:36:46,3550,31170,3190,26600,17930,0,17110,29470,DISCHARGE,ON,12211
04/05/2021,18:36:48,3570,1820,2610,14680,29620,0,18280,-25220,DISCHARGE,ON,12093
04/05/2021,18:36:50,1950,1820,920,27870,29620,0,20770,-17830,DISCHARGE,ON,12180
04/05/2021,18:36:52,1510,1820,5080,0,29620,0,24330,-45540,DISCHARGE,ON,12135
04/05/2021,18:36:54,3980,1820,6640,27640,29620,0,25250,-14790,DISCHARGE,ON,12165
04/05/2021,18:36:57,6040,28250,2250,22450,31370,0,23300,4320,DISCHARGE,ON,12161
04/05/2021,18:36:59,5260,18280,4400,15740,30660,0,22730,-9710,DISCHARGE,ON,12130
04/05/2021,18:37:01,760,27820,3530,27690,30660,0,22270,6870,DISCHARGE,ON,12171
04/05/2021,18:37:03,2330,26980,3980,2270,24530,0,22770,-11740,DISCHARGE,ON,12170
04/05/2021,18:37:05,2190,24910,1130,26890,24530,0,25040,5550,DISCHARGE,ON,12157
04/05/2021,18:37:07,2750,23670,230,26040,8150,0,15760,28780,DISCHARGE,ON,12145
